# These weekday factors should be applied to total annual emission factors in
# combination with the Monthly factors supplied in Monthlyfac.all.
# origin: EMEP/MSC-W based on GENEMIS data.
# Formate: CC SNAPsector  MON      TUE      WED      THU      FRI      SAT      SUN
27  7  1.0398   1.0165   1.0309   1.0358   1.1060   0.8809   0.8900
51  7  1.0379   1.0134   1.0257   1.0313   1.1068   0.8870   0.8980
15  7  1.0376   1.0147   1.0299   1.0341   1.1030   0.8861   0.8946
 9  7  1.0389   1.0122   1.0270   1.0310   1.1078   0.8853   0.8978
 1  7  1.0389   1.0122   1.0270   1.0310   1.1078   0.8853   0.8978
40  7  1.0389   1.0122   1.0270   1.0310   1.1078   0.8853   0.8978
50  7  1.0389   1.0122   1.0270   1.0310   1.1078   0.8853   0.8978
49  7  1.0389   1.0122   1.0270   1.0310   1.1078   0.8853   0.8978
41  7  1.0389   1.0122   1.0270   1.0310   1.1078   0.8853   0.8978
52  7  1.0389   1.0122   1.0270   1.0310   1.1078   0.8853   0.8978
 2  8  1.0007   1.0015   1.0025   1.0020   1.0009   0.9933   0.9992
 3  8  1.0007   1.0015   1.0025   1.0020   1.0009   0.9933   0.9992
 4  8  1.0005   1.0029   1.0043   1.0016   0.9989   0.9920   0.9997
24  8  1.0006   0.9992   1.0007   1.0013   1.0021   0.9964   0.9998
46  8  1.0010   1.0021   1.0021   1.0019   0.9994   0.9920   1.0014
10  8  1.0007   1.0013   1.0023   1.0018   1.0019   0.9939   0.9981
 6  8  1.0027   1.0060   1.0057   1.0016   0.9979   0.9894   0.9968
43  8  1.0010   1.0021   1.0021   1.0019   0.9994   0.9920   1.0014
22  8  1.0007   0.9981   1.0004   1.0011   1.0022   0.9973   1.0002
 7  8  1.0019   1.0043   1.0047   1.0021   0.9996   0.9905   0.9968
 8  8  1.0006   0.9992   1.0007   1.0013   1.0021   0.9964   0.9998
11  8  1.0016   1.0009   1.0008   1.0005   1.0013   0.9951   0.9997
12  8  1.0007   1.0015   1.0025   1.0020   1.0009   0.9933   0.9992
14  8  0.9995   1.0009   1.0037   1.0034   1.0028   0.9933   0.9964
45  8  1.0010   1.0021   1.0021   1.0019   0.9994   0.9920   1.0014
16  8  0.9995   0.9987   1.0006   1.0023   1.0035   0.9964   0.9988
44  8  1.0010   1.0021   1.0021   1.0019   0.9994   0.9920   1.0014
17  8  1.0001   1.0007   1.0021   1.0024   1.0027   0.9944   0.9976
18  8  1.0017   1.0056   1.0060   1.0025   0.9990   0.9891   0.9961
19  8  1.0010   1.0021   1.0021   1.0019   0.9994   0.9920   1.0014
20  8  0.9997   0.9980   1.0003   1.0019   1.0040   0.9971   0.9990
21  8  1.0010   1.0021   1.0021   1.0019   0.9994   0.9920   1.0014
23  8  1.0017   1.0056   1.0060   1.0025   0.9990   0.9891   0.9961
48  8  1.0007   1.0015   1.0025   1.0020   1.0009   0.9933   0.9992
47  8  1.0010   1.0021   1.0021   1.0019   0.9994   0.9920   1.0014
42  8  1.0007   1.0015   1.0025   1.0020   1.0009   0.9933   0.9992
27  8  1.0005   1.0021   1.0037   1.0026   1.0011   0.9927   0.9974
51  8  1.0007   1.0015   1.0025   1.0020   1.0009   0.9933   0.9992
15  8  0.9982   0.9955   0.9999   1.0029   1.0060   0.9986   0.9989
 9  8  1.0007   1.0013   1.0023   1.0018   1.0019   0.9939   0.9981
 1  8  1.0007   1.0013   1.0023   1.0018   1.0019   0.9939   0.9981
40  8  1.0007   1.0013   1.0023   1.0018   1.0019   0.9939   0.9981
50  8  1.0007   1.0013   1.0023   1.0018   1.0019   0.9939   0.9981
49  8  1.0007   1.0013   1.0023   1.0018   1.0019   0.9939   0.9981
41  8  1.0007   1.0013   1.0023   1.0018   1.0019   0.9939   0.9981
52  8  1.0007   1.0013   1.0023   1.0018   1.0019   0.9939   0.9981
 2  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
 3  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
 4  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
24  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
46  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
10  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
 6  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
43  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
22  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
 7  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
 8  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
11  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
12  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
14  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
45  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
16  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
44  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
17  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
18  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
19  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
20  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
21  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
23  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
48  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
47  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
42  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
27  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
51  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
15  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
 9  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
 1  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
40  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
50  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
49  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
41  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
52  9  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
 2 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
 3 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
 4 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
24 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
46 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
10 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
 6 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
43 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
22 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
 7 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
 8 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
11 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
12 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
14 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
45 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
16 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
44 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
17 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
18 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
19 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
20 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
