0.00000000e+00	5.08474588e+00	9.49152756e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00
6.66666651e+00	2.00000000e+01	7.33333359e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00
0.00000000e+00	5.08474588e+00	9.49152756e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00
1.81818180e+01	4.90909081e+01	3.27272720e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00
1.81818180e+01	4.90909081e+01	3.27272720e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00
1.00000000e+02	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
1.00000000e+02	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
1.00000000e+02	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
0.00000000e+00	6.12244892e+00	9.38775864e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00
1.00000000e+02	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
