  0.4542E+10  0.2299E+10  0.2299E+10  0.1593E+10  0.1593E+10
  0.1959E+11  0.2379E+10  0.2862E+10  0.1682E+10  0.1592E+10
  0.4224E+11  0.2413E+10  0.3621E+10  0.1578E+10  0.1578E+10
  0.1238E+11  0.2476E+10  0.2717E+10  0.1695E+10  0.1695E+10
  0.3396E+10  0.1719E+10  0.1719E+10  0.1191E+10  0.1191E+10
  0.1940E+10  0.9821E+09  0.9821E+09  0.6811E+09  0.6811E+09
  0.2038E+10  0.1044E+10  0.1044E+10  0.7402E+09  0.7177E+09
  0.2562E+11  0.1586E+10  0.2311E+10  0.1052E+10  0.1052E+10
  0.4627E+12  0.2822E+10  0.1756E+11  0.1079E+10  0.1079E+10
  0.7125E+11  0.1924E+10  0.4098E+10  0.1197E+10  0.1197E+10
  0.3352E+10  0.1696E+10  0.1696E+10  0.1168E+10  0.1168E+10
  0.4542E+10  0.2299E+10  0.2299E+10  0.1588E+10  0.1588E+10
  0.1255E+12  0.2907E+10  0.6772E+10  0.1847E+10  0.1734E+10
  0.2752E+11  0.2563E+10  0.3288E+10  0.1744E+10  0.1722E+10
  0.4866E+10  0.2475E+10  0.2475E+10  0.1732E+10  0.1710E+10
  0.4699E+10  0.2378E+10  0.2378E+10  0.1649E+10  0.1649E+10
  0.4670E+10  0.2363E+10  0.2363E+10  0.1639E+10  0.1639E+10
  0.5839E+10  0.1229E+10  0.1339E+10  0.3776E+09  0.3776E+09
  0.3430E+08  0.1736E+08  0.1736E+08  0.1686E+06  0.1686E+06
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1583E+12  0.4729E+10  0.9761E+10  0.4294E+10  0.6078E+09
  0.1746E+13  0.9092E+10  0.7008E+11  0.6114E+10  0.1289E+10
  0.1848E+12  0.1231E+10  0.7641E+10  0.2647E+09  0.9273E+08
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.8820E+08  0.4464E+08  0.4464E+08  0.5310E+06  0.5310E+06
  0.2120E+10  0.2384E+09  0.2785E+09  0.1270E+08  0.1095E+08
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1156E+10  0.5003E+09  0.5223E+09  0.6051E+08  0.1737E+08
  0.1859E+12  0.4876E+10  0.1072E+11  0.5204E+10  0.1363E+10
  0.7315E+11  0.4876E+10  0.7026E+10  0.5105E+10  0.2202E+10
  0.8905E+11  0.3758E+10  0.6415E+10  0.2849E+10  0.2104E+10
  0.6536E+11  0.2997E+10  0.4930E+10  0.2253E+10  0.1779E+10
  0.2468E+12  0.4155E+10  0.1189E+11  0.3130E+10  0.2001E+10
  0.5849E+11  0.4656E+10  0.6347E+10  0.5077E+10  0.2165E+10
  0.5184E+10  0.2810E+10  0.2810E+10  0.2153E+10  0.1815E+10
  0.4831E+10  0.2445E+10  0.2445E+10  0.1692E+10  0.1692E+10
  0.4880E+10  0.2470E+10  0.2470E+10  0.1711E+10  0.1711E+10
  0.4714E+10  0.2386E+10  0.2386E+10  0.1655E+10  0.1655E+10
  0.3366E+10  0.1704E+10  0.1704E+10  0.1182E+10  0.1182E+10
  0.2087E+10  0.1056E+10  0.1056E+10  0.7329E+09  0.7329E+09
  0.1808E+11  0.1563E+10  0.2047E+10  0.1045E+10  0.1045E+10
  0.2787E+11  0.2804E+10  0.3529E+10  0.1951E+10  0.1816E+10
  0.3150E+12  0.4568E+10  0.1447E+11  0.3265E+10  0.2114E+10
  0.2698E+12  0.5024E+10  0.1348E+11  0.4407E+10  0.2195E+10
  0.3446E+12  0.4479E+10  0.1535E+11  0.3347E+10  0.1970E+10
  0.1370E+11  0.3589E+10  0.3831E+10  0.2928E+10  0.2115E+10
  0.1870E+12  0.3883E+10  0.9681E+10  0.2560E+10  0.2086E+10
  0.1939E+12  0.3578E+10  0.9618E+10  0.2354E+10  0.1926E+10
  0.1410E+12  0.3139E+10  0.7487E+10  0.1918E+10  0.1850E+10
  0.3503E+11  0.2584E+10  0.3550E+10  0.1766E+10  0.1720E+10
  0.4851E+10  0.3026E+10  0.3026E+10  0.2825E+10  0.1786E+10
  0.4831E+10  0.2445E+10  0.2445E+10  0.1670E+10  0.1670E+10
  0.3009E+10  0.1535E+10  0.1535E+10  0.5598E+09  0.5477E+09
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4900E+08  0.2480E+08  0.2480E+08  0.1238E+06  0.1238E+06
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4093E+10  0.2307E+10  0.1539E+10  0.2346E+09  0.4772E+08
  0.2081E+12  0.3414E+11  0.1284E+11  0.1335E+10  0.3084E+09
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.9800E+07  0.1736E+08  0.1736E+08  0.1664E+06  0.3096E+05
  0.7900E+10  0.7810E+09  0.1014E+10  0.1499E+09  0.3774E+08
  0.4305E+10  0.1061E+10  0.1138E+10  0.2616E+09  0.2036E+09
  0.5550E+11  0.3507E+10  0.5107E+10  0.2757E+10  0.1838E+10
  0.8836E+11  0.4164E+10  0.6822E+10  0.4152E+10  0.2030E+10
  0.7887E+12  0.5616E+10  0.3074E+11  0.3490E+10  0.1864E+10
  0.8780E+12  0.7043E+10  0.3507E+11  0.6618E+10  0.1810E+10
  0.1005E+13  0.7882E+10  0.4001E+11  0.8361E+10  0.1656E+10
  0.2839E+12  0.5310E+10  0.1425E+11  0.5587E+10  0.2043E+10
  0.1853E+12  0.4848E+10  0.1065E+11  0.5671E+10  0.1856E+10
  0.5539E+12  0.4142E+10  0.2178E+11  0.2649E+10  0.1430E+10
  0.1707E+12  0.3889E+10  0.9204E+10  0.3547E+10  0.1809E+10
  0.5205E+11  0.4889E+10  0.6338E+10  0.4781E+10  0.2410E+10
  0.3624E+11  0.4436E+10  0.5402E+10  0.4513E+10  0.2211E+10
  0.1312E+11  0.4608E+10  0.4850E+10  0.5350E+10  0.2144E+10
  0.1276E+11  0.5233E+10  0.5475E+10  0.6835E+10  0.2162E+10
  0.4733E+10  0.5942E+10  0.5942E+10  0.8623E+10  0.2167E+10
  0.6496E+11  0.5946E+10  0.7879E+10  0.8343E+10  0.2135E+10
  0.1477E+12  0.5029E+10  0.9619E+10  0.6192E+10  0.1948E+10
  0.8054E+11  0.4697E+10  0.7113E+10  0.5440E+10  0.2053E+10
  0.2655E+11  0.7231E+10  0.7955E+10  0.1160E+11  0.2186E+10
  0.4038E+12  0.6328E+10  0.1913E+11  0.7403E+10  0.2008E+10
  0.1475E+12  0.5393E+10  0.9983E+10  0.7039E+10  0.1960E+10
  0.3322E+10  0.2425E+10  0.2425E+10  0.1577E+10  0.7521E+09
  0.4410E+08  0.2232E+08  0.2232E+08  0.1957E+06  0.1957E+06
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1470E+08  0.7440E+07  0.7440E+07  0.9460E+04  0.9460E+04
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5880E+08  0.2976E+08  0.2976E+08  0.1987E+06  0.1987E+06
  0.1572E+10  0.4637E+09  0.4919E+09  0.5192E+08  0.2815E+08
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4459E+09  0.5729E+09  0.5729E+09  0.5303E+08  0.2124E+08
  0.1293E+11  0.1851E+11  0.9912E+10  0.6973E+10  0.1826E+10
  0.2708E+12  0.2521E+12  0.3066E+11  0.2857E+10  0.1011E+10
  0.8828E+11  0.7863E+11  0.9444E+10  0.8548E+09  0.4844E+09
  0.8425E+10  0.5968E+10  0.1949E+10  0.3149E+09  0.1601E+09
  0.3736E+09  0.1335E+09  0.1180E+09  0.3106E+07  0.3106E+07
  0.4769E+09  0.2655E+09  0.2381E+09  0.1086E+08  0.6495E+07
  0.1568E+09  0.7936E+08  0.7936E+08  0.2376E+07  0.2376E+07
  0.1372E+09  0.6944E+08  0.6944E+08  0.2071E+07  0.2071E+07
  0.4410E+08  0.2232E+08  0.2232E+08  0.3612E+06  0.3612E+06
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1926E+10  0.1805E+09  0.2327E+09  0.1034E+08  0.7090E+07
  0.2094E+12  0.2081E+10  0.8750E+10  0.8579E+09  0.2533E+09
  0.4024E+12  0.3502E+10  0.1633E+11  0.1905E+10  0.5868E+09
  0.1006E+13  0.4564E+10  0.3720E+11  0.1860E+10  0.4615E+09
  0.8322E+12  0.6356E+10  0.3363E+11  0.5298E+10  0.8132E+09
  0.1774E+13  0.8658E+10  0.6653E+11  0.5947E+10  0.1240E+10
  0.1683E+13  0.8454E+10  0.6232E+11  0.5799E+10  0.1465E+10
  0.1977E+13  0.8786E+10  0.7253E+11  0.5003E+10  0.1324E+10
  0.1721E+13  0.7213E+10  0.6206E+11  0.2664E+10  0.1423E+10
  0.1344E+13  0.7089E+10  0.5579E+11  0.2849E+10  0.1477E+10
  0.7861E+12  0.7176E+10  0.3982E+11  0.5688E+10  0.1440E+10
  0.9050E+12  0.9082E+10  0.4102E+11  0.1049E+11  0.1892E+10
  0.7725E+12  0.9796E+10  0.3535E+11  0.1350E+11  0.1937E+10
  0.1547E+13  0.9574E+10  0.5910E+11  0.9272E+10  0.1529E+10
  0.1833E+13  0.9609E+10  0.6808E+11  0.7940E+10  0.1393E+10
  0.2443E+13  0.1033E+11  0.9384E+11  0.6023E+10  0.9211E+09
  0.1691E+13  0.1013E+11  0.6970E+11  0.9073E+10  0.1353E+10
  0.3099E+12  0.1164E+11  0.2177E+11  0.2112E+11  0.2019E+10
  0.1594E+12  0.1091E+11  0.1599E+11  0.2008E+11  0.2111E+10
  0.1675E+12  0.1055E+11  0.1587E+11  0.1895E+11  0.2155E+10
  0.4945E+12  0.6556E+10  0.2231E+11  0.6858E+10  0.1404E+10
  0.3739E+10  0.1342E+10  0.1432E+10  0.3778E+09  0.8226E+08
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1507E+09  0.1167E+08  0.1449E+08  0.1290E+06  0.1290E+06
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.6370E+08  0.6944E+08  0.6944E+08  0.2356E+07  0.6820E+06
  0.5341E+09  0.4067E+09  0.4067E+09  0.3746E+08  0.1749E+08
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2275E+09  0.2035E+08  0.2639E+08  0.3118E+06  0.3118E+06
  0.4406E+11  0.6498E+09  0.2035E+10  0.8814E+08  0.5473E+08
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.7936E+10  0.2170E+10  0.8269E+09  0.6100E+08  0.4799E+08
  0.1429E+11  0.7254E+10  0.2196E+10  0.3903E+09  0.1986E+09
  0.2708E+11  0.1449E+11  0.3442E+10  0.6563E+09  0.3768E+09
  0.4911E+10  0.2578E+10  0.1326E+10  0.2228E+09  0.1147E+09
  0.4257E+10  0.1639E+10  0.5920E+09  0.4797E+08  0.4605E+08
  0.3396E+11  0.2557E+11  0.4806E+10  0.1225E+10  0.8050E+09
  0.8503E+10  0.1120E+11  0.8094E+10  0.6162E+10  0.2364E+10
  0.5830E+11  0.5465E+11  0.1152E+11  0.5924E+10  0.2059E+10
  0.4902E+11  0.4387E+11  0.9505E+10  0.4723E+10  0.2265E+10
  0.5163E+11  0.4640E+11  0.9688E+10  0.4746E+10  0.2184E+10
  0.5777E+11  0.4921E+11  0.8456E+10  0.3164E+10  0.2156E+10
  0.1049E+12  0.8906E+11  0.1156E+11  0.2714E+10  0.2128E+10
  0.1545E+12  0.1360E+12  0.1593E+11  0.1756E+10  0.1635E+10
  0.6615E+11  0.5135E+11  0.7225E+10  0.1439E+10  0.1431E+10
  0.2703E+11  0.1922E+11  0.3544E+10  0.8779E+09  0.8717E+09
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3134E+10  0.2250E+09  0.2840E+09  0.2506E+08  0.5511E+07
  0.1435E+11  0.6130E+09  0.9540E+09  0.9376E+08  0.2492E+08
  0.1679E+12  0.2248E+10  0.7867E+10  0.6314E+09  0.1328E+09
  0.2213E+12  0.1952E+10  0.1295E+11  0.5779E+08  0.3615E+08
  0.4190E+11  0.5913E+09  0.2884E+10  0.9721E+07  0.6208E+07
  0.6661E+10  0.1487E+09  0.2757E+09  0.2822E+07  0.1160E+07
  0.1140E+12  0.1308E+10  0.5467E+10  0.1385E+09  0.4031E+08
  0.9160E+12  0.5459E+10  0.4450E+11  0.1620E+09  0.1098E+09
  0.3501E+12  0.2491E+10  0.1355E+11  0.2028E+09  0.1080E+09
  0.6532E+12  0.4648E+10  0.2912E+11  0.8236E+09  0.3461E+09
  0.1629E+12  0.1624E+10  0.6259E+10  0.1624E+09  0.1081E+09
  0.4198E+12  0.2620E+10  0.1716E+11  0.5807E+08  0.4061E+08
  0.1011E+13  0.7475E+10  0.4192E+11  0.3864E+10  0.5067E+09
  0.6269E+12  0.1133E+11  0.3075E+11  0.1698E+11  0.1771E+10
  0.1066E+12  0.8928E+10  0.1218E+11  0.1416E+11  0.1589E+10
  0.1797E+11  0.8472E+09  0.1305E+10  0.1823E+09  0.4963E+08
  0.1139E+12  0.2776E+10  0.6163E+10  0.1315E+10  0.2527E+09
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2551E+10  0.2880E+09  0.1564E+09  0.4206E+07  0.2699E+07
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2695E+09  0.1488E+09  0.1488E+09  0.8269E+07  0.6794E+07
  0.2217E+10  0.2213E+10  0.2089E+10  0.8029E+09  0.2395E+09
  0.7393E+10  0.8603E+10  0.6933E+10  0.7940E+10  0.1475E+10
  0.2749E+11  0.1949E+11  0.9308E+10  0.1159E+11  0.1763E+10
  0.4251E+09  0.1287E+09  0.1195E+09  0.7868E+07  0.3782E+07
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4099E+11  0.1569E+10  0.2737E+10  0.5054E+09  0.9059E+08
  0.7851E+12  0.6154E+10  0.3069E+11  0.2608E+10  0.7974E+09
  0.1430E+13  0.9394E+10  0.6002E+11  0.3832E+10  0.1411E+10
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1751E+10  0.1354E+10  0.5801E+09  0.4859E+08  0.2774E+08
  0.1755E+12  0.1240E+12  0.1642E+11  0.1960E+10  0.1385E+10
  0.9023E+11  0.6796E+11  0.1137E+11  0.3833E+10  0.1721E+10
