    18.21401       34.38515
    18.60799       34.33434
    19.00135       34.28193
    19.39407       34.22793
    19.78615       34.17236
    20.17756       34.11521
    20.56829       34.05649
    20.95832       33.99620
    21.34763       33.93436
    21.73621       33.87096
    22.12404       33.80602
    22.51110       33.73952
    22.89738       33.67149
   -10.98045       33.99278
   -10.59238       34.06121
   -10.20352       34.12809
   -9.813878       34.19342
   -9.423479       34.25721
   -9.032337       34.31942
   -8.640466       34.38006
   -8.247886       34.43913
   -7.854611       34.49662
   -7.460660       34.55252
   -7.066051       34.60684
   -6.670800       34.65956
   -6.274924       34.71068
   -5.878444       34.76020
   -5.481377       34.80811
   -5.083739       34.85441
   -4.685550       34.89910
   -4.286829       34.94216
   -3.887595       34.98359
   -3.487865       35.02340
   -3.087660       35.06158
   -2.686999       35.09813
   -2.285900       35.13303
   -1.884384       35.16629
   -1.482469       35.19791
   -1.080176       35.22788
  -0.6775236       35.25621
  -0.2745329       35.28288
   0.1287763       35.30789
   0.5323845       35.33125
   0.9362712       35.35294
    1.340416       35.37298
    1.744798       35.39135
    2.149398       35.40806
    2.554195       35.42310
    2.959168       35.43647
    3.364297       35.44818
    3.769561       35.45821
    4.174940       35.46658
    4.580411       35.47327
    4.985956       35.47828
    5.391553       35.48164
    5.797181       35.48330
    6.202819       35.48330
    6.608447       35.48164
    7.014044       35.47828
    7.419589       35.47327
    7.825060       35.46658
    8.230439       35.45821
    8.635703       35.44818
    9.040832       35.43647
    9.445805       35.42310
    9.850602       35.40806
    10.25520       35.39135
    10.65958       35.37298
    11.06373       35.35294
    11.46762       35.33125
    11.87122       35.30789
    12.27453       35.28288
    12.67752       35.25621
    13.08018       35.22788
    13.48247       35.19791
    13.88438       35.16629
    14.28590       35.13303
    14.68700       35.09813
    15.08766       35.06158
    15.48787       35.02340
    15.88760       34.98359
    16.28683       34.94216
    16.68555       34.89910
    17.08374       34.85441
    17.48138       34.80811
    17.87844       34.76020
    18.27493       34.71068
    18.67080       34.65956
    19.06605       34.60684
    19.46066       34.55252
    19.85461       34.49662
    20.24788       34.43913
    20.64046       34.38006
    21.03234       34.31942
    21.42348       34.25721
    21.81388       34.19342
    22.20352       34.12809
    22.59238       34.06121
    22.98045       33.99278
   -11.06432       34.31433
   -10.67445       34.38317
   -10.28377       34.45044
   -9.892306       34.51617
   -9.500071       34.58032
   -9.107079       34.64290
   -8.713350       34.70391
   -8.318900       34.76333
   -7.923746       34.82116
   -7.527906       34.87740
   -7.131397       34.93204
   -6.734237       34.98508
   -6.336444       35.03650
   -5.938037       35.08632
   -5.539033       35.13451
   -5.139452       35.18109
   -4.739311       35.22604
   -4.338630       35.26936
   -3.937426       35.31104
   -3.535722       35.35109
